1709588580 , 0.000000  
1709588587 , 0.000000  
1709588593 , 0.087500  
1709588599 , 0.018750  
1709588605 , -0.065625  
1709588611 , -0.107813  
1709588618 , -0.078906  
1709588624 , 0.010547  
1709588630 , 0.055273  
1709588636 , 0.115137  
1709588643 , 0.157568  
1709588649 , 0.128784  
1709588655 , 0.164392  
1709588661 , 0.169696  
1709588668 , 0.122348  
1709588674 , -0.188826  
1709588680 , -0.294413  
1709588686 , -0.397206  
1709588693 , -0.397206  
1709588699 , -0.373603  
1709588705 , -0.411802  
1709588711 , -0.418401  
1709588717 , 0.015800  
1709588724 , 0.220400  
1709588730 , 0.197700  
1709588736 , 0.186350  
1709588743 , 0.186350  
1709588749 , 0.043175  
1709588755 , 0.134088  
1709588761 , -0.157956  
1709588767 , 0.121022  
1709588774 , 0.121022  
1709588780 , 0.160511  
1709588786 , 0.130255  
1709588792 , 0.127628  
1709588799 , 0.138814  
1709588805 , 0.144407  
1709588811 , 0.122203  
1709588817 , 0.086102  
1709588824 , 0.030551  
1709588830 , -0.034725  
1709588836 , -0.179862  
1709588842 , -0.264931  
1709588848 , -0.344966  
1709588855 , 0.027517  
1709588861 , 0.163759  
1709588867 , 0.219379  
1709588873 , 0.209690  
1709588880 , 0.167345  
1709588886 , 0.108672  
1709588892 , 0.104336  
1709588898 , 0.102168  
1709588905 , 0.101084  
1709588911 , 0.100542  
1709588917 , -0.049729  
1709588923 , -0.062364  
1709588930 , -0.093682  
1709588936 , -0.171841  
1709588942 , -0.198421  
1709588948 , -0.211710  
1709588955 , -0.230855  
1709588961 , 0.022072  
1709588967 , 0.173536  
1709588973 , 0.286768  
1709588980 , 0.368384  
1709588986 , 0.359192  
1709588992 , 0.129596  
1709588998 , 0.027298  
1709589004 , -0.073851  
1709589011 , -0.086925  
1709589017 , -0.118463  
1709589023 , -0.121731  
1709589029 , -0.098366  
1709589036 , -0.098366  
1709589042 , 0.038317  
1709589048 , -0.230841  
1709589054 , -0.290421  
1709589061 , -0.332710  
1709589067 , -0.328855  
1709589073 , -0.314428  
1709589079 , -0.282214  
1709589086 , -0.266107  
1709589092 , -0.270553  
1709589098 , -0.247777  
1709589104 , -0.286388  
1709589111 , -0.343194  
1709589117 , -0.359097  
1709589123 , -0.359097  
1709589129 , -0.329549  
1709589135 , -0.329549  
1709589142 , -0.302274  
1709589148 , -0.288637  
1709589154 , -0.294319  
1709589160 , -0.294319  
1709589167 , -0.284659  
1709589173 , -0.354830  
1709589179 , -0.089915  
1709589185 , -0.094957  
1709589192 , -0.059979  
1709589198 , -0.059979  
1709589204 , -0.242489  
1709589210 , -0.308745  
1709589216 , -0.291872  
1709589223 , -0.270936  
1709589229 , -0.270936  
1709589235 , -0.160468  
1709589241 , -0.042734  
1709589247 , 0.066133  
1709589254 , 0.095566  
1709589260 , -0.064717  
1709589266 , 0.205142  
1709589272 , -0.097429  
1709589279 , -0.261215  
1709589285 , 0.081893  
1709589291 , -0.071554  
1709589297 , -0.048277  
1709589303 , -0.011638  
1709589310 , -0.105819  
1709589316 , -0.165410  
1709589322 , -0.257705  
1709589329 , -0.266352  
1709589335 , -0.220676  
1709589341 , -0.222838  
1709589347 , -0.136419  
1709589353 , -0.018210  
1709589360 , -0.018210  
1709589366 , 0.090895  
1709589372 , 0.232948  
1709589378 , -0.021026  
1709589384 , -0.021026  
1709589391 , -0.021026  
1709589397 , -0.085513  
1709589403 , -0.155257  
1709589409 , -0.190128  
1709589415 , -0.190128  
1709589422 , -0.295064  
1709589428 , -0.272532  
1709589434 , -0.286266  
1709589440 , 0.081867  
1709589446 , 0.081867  
1709589453 , 0.153433  
1709589459 , 0.164217  
1709589465 , -0.030392  
1709589471 , -0.127696  
1709589478 , 0.161152  
1709589484 , -0.056924  
1709589490 , -0.265962  
1709589496 , -0.345481  
1709589502 , -0.310240  
1709589509 , 0.044880  
1709589515 , 0.122440  
1709589521 , 0.173720  
1709589527 , 0.173720  
1709589534 , 0.161860  
1709589540 , 0.168430  
1709589546 , 0.168430  
1709589552 , 0.221715  
1709589559 , 0.248357  
1709589565 , 0.274179  
1709589571 , 0.274589  
1709589577 , 0.262295  
1709589584 , 0.268647  
1709589590 , 0.259324  
1709589596 , 0.254662  
1709589602 , 0.277331  
1709589608 , 0.226165  
1709589615 , 0.175583  
1709589621 , 0.250291  
1709589627 , 0.300146  
1709589633 , -0.037427  
1709589640 , -0.193714  
1709589646 , -0.234357  
1709589652 , -0.242178  
1709589658 , -0.171089  
1709589665 , -0.060545  
1709589671 , -0.017772  
1709589677 , -0.008886  
1709589683 , -0.079443  
1709589689 , -0.152222  
1709589696 , -0.176111  
1709589702 , -0.150555  
1709589708 , -0.062778  
1709589715 , -0.031389  
1709589721 , 0.084306  
1709589727 , 0.179653  
1709589733 , 0.179653  
1709589740 , 0.064826  
1709589746 , 0.064826  
1709589752 , 0.044913  
1709589758 , 0.059957  
1709589764 , 0.059957  
1709589771 , -0.007522  
1709589777 , -0.007522  
1709589783 , 0.171239  
1709589789 , 0.160620  
1709589796 , 0.155310  
1709589802 , 0.155310  
1709589808 , 0.115155  
1709589814 , 0.070077  
1709589821 , -0.102461  
1709589827 , -0.238731  
1709589833 , -0.306865  
1709589839 , -0.365933  
1709589846 , 0.017034  
1709589852 , 0.146017  
1709589858 , 0.260508  
1709589864 , 0.305254  
1709589871 , 0.390127  
1709589877 , 0.107564  
1709589883 , 0.053782  
1709589889 , 0.039391  
1709589895 , 0.057195  
1709589902 , 0.116098  
1709589908 , 0.170549  
1709589914 , 0.170549  
1709589920 , 0.135274  
1709589927 , -0.132363  
1709589933 , -0.253681  
1709589939 , -0.289341  
1709589945 , -0.319670  
1709589952 , -0.259835  
1709589958 , -0.229918  
1709589964 , -0.239959  
1709589970 , -0.219979  
1709589977 , -0.197490  
1709589983 , -0.186245  
1709589989 , -0.168122  
1709589995 , -0.159061  
1709590001 , -0.117031  
1709590008 , -0.071015  
1709590014 , 0.014492  
1709590020 , 0.094746  
1709590026 , 0.184873  
1709590033 , -0.070063  
1709590039 , -0.097532  
1709590045 , -0.148766  
1709590051 , -0.186883  
1709590058 , -0.143441  
1709590064 , -0.184221  
1709590070 , -0.167110  
1709590076 , -0.167110  
1709590082 , -0.133555  
1709590089 , -0.116778  
1709590095 , -0.095889  
1709590101 , -0.122944  
1709590107 , -0.123972  
1709590114 , -0.186986  
1709590120 , -0.186986  
1709590126 , -0.193493  
1709590132 , -0.196747  
1709590139 , -0.173373  
1709590145 , -0.124187  
1709590151 , -0.087093  
1709590157 , -0.006047  
1709590163 , 0.034477  
1709590170 , -0.107762  
1709590176 , 0.008619  
1709590182 , -0.058190  
1709590188 , -0.141595  
1709590195 , -0.233298  
1709590201 , -0.341649  
1709590207 , -0.383324  
1709590213 , -0.079162  
1709590220 , 0.185419  
1709590226 , 0.185419  
1709590232 , 0.255209  
1709590238 , 0.352605  
1709590245 , 0.401302  
1709590251 , 0.425651  
1709590257 , -0.037174  
1709590263 , 0.206413  
1709590270 , 0.290706  
1709590276 , -0.029647  
1709590282 , 0.085177  
1709590288 , 0.085177  
1709590294 , 0.130088  
1709590301 , 0.130088  
1709590307 , 0.130088  
1709590313 , -0.134956  
1709590319 , -0.254978  
1709590326 , -0.264989  
1709590332 , -0.269994  
1709590338 , -0.209997  
1709590344 , -0.179999  
1709590351 , -0.227499  
1709590357 , 0.023750  
1709590363 , 0.061875  
1709590369 , 0.061875  
1709590376 , 0.093438  
1709590382 , -0.053281  
1709590388 , -0.151641  
1709590394 , -0.100820  
1709590400 , -0.100820  
1709590407 , -0.000410  
1709590413 , 0.137295  
1709590419 , 0.256147  
1709590425 , 0.290574  
1709590432 , 0.295287  
1709590438 , 0.272643  
1709590444 , 0.161322  
1709590450 , 0.043161  
1709590457 , 0.043161  
1709590463 , 0.009080  
1709590469 , 0.004540  
1709590475 , 0.027270  
1709590481 , 0.026135  
1709590488 , 0.213068  
1709590494 , 0.294034  
1709590500 , -0.027983  
1709590506 , -0.263992  
1709590513 , -0.281996  
1709590519 , -0.215998  
1709590525 , 0.004501  
1709590531 , -0.072749  
1709590537 , -0.123875  
1709590544 , -0.199437  
1709590550 , -0.249719  
1709590556 , -0.312359  
1709590562 , -0.406180  
1709590569 , -0.403090  
1709590575 , -0.389045  
1709590581 , -0.369522  
1709590587 , -0.322261  
1709590593 , -0.311131  
1709590600 , -0.343065  
1709590606 , -0.409033  
1709590612 , -0.429516  
1709590618 , -0.364758  
1709590625 , -0.307379  
1709590631 , -0.291190  
1709590637 , -0.333095  
1709590643 , -0.391547  
1709590650 , -0.395774  
1709590656 , -0.410387  
1709590662 , -0.342693  
1709590668 , -0.296347  
1709590674 , -0.235673  
1709590681 , -0.217837  
1709590687 , 0.028582  
1709590693 , 0.151791  
1709590699 , 0.151791  
1709590706 , 0.288395  
1709590712 , 0.194198  
1709590718 , 0.084599  
1709590724 , -0.007701  
1709590730 , 0.033650  
1709590737 , 0.004325  
1709590743 , 0.004325  
1709590749 , -0.010338  
1709590755 , -0.092669  
1709590762 , -0.158834  
1709590768 , -0.191917  
1709590774 , -0.245959  
1709590780 , -0.297979  
1709590787 , 0.076010  
1709590793 , -0.199495  
1709590799 , 0.112753  
1709590805 , 0.231376  
1709590812 , 0.290688  
1709590818 , 0.232844  
1709590824 , 0.228922  
1709590830 , 0.126961  
