1709588580 , 1.998317  
1709588587 , 0.875873  
1709588593 , 0.358878  
1709588599 , 0.423304  
1709588605 , 0.234868  
1709588611 , 0.380659  
1709588618 , 0.260113  
1709588624 , 0.144784  
1709588630 , 0.231262  
1709588636 , 0.186243  
1709588643 , 0.133866  
1709588649 , 0.200567  
1709588655 , 0.216527  
1709588661 , 0.122110  
1709588668 , 0.096336  
1709588674 , 0.098119  
1709588680 , 0.077511  
1709588686 , 0.090258  
1709588693 , 0.162574  
1709588699 , 0.104678  
1709588705 , 0.186085  
1709588711 , 0.092280  
1709588717 , 0.093504  
1709588724 , 0.136916  
1709588730 , 0.005953  
1709588736 , 0.097067  
1709588743 , 0.111271  
1709588749 , 0.121229  
1709588755 , 0.014231  
1709588761 , 0.116714  
1709588767 , 0.080965  
1709588774 , 0.130521  
1709588780 , 0.045006  
1709588786 , 0.263200  
1709588792 , 0.323236  
1709588799 , 0.268458  
1709588805 , 0.450645  
1709588811 , 0.286099  
1709588817 , 0.260804  
1709588824 , 0.259050  
1709588830 , 0.216636  
1709588836 , 0.101475  
1709588842 , 0.285021  
1709588848 , 0.279317  
1709588855 , 0.202680  
1709588861 , 0.164789  
1709588867 , 0.226003  
1709588873 , 0.266640  
1709588880 , 0.271196  
1709588886 , 0.209515  
1709588892 , 0.415605  
1709588898 , 0.288643  
1709588905 , 0.138399  
1709588911 , 0.162442  
1709588917 , 0.103766  
1709588923 , 0.143313  
1709588930 , 0.184362  
1709588936 , 0.423831  
1709588942 , 0.338074  
1709588948 , 0.170016  
1709588955 , 0.069836  
1709588961 , 0.108873  
1709588967 , 0.185326  
1709588973 , 0.164270  
1709588980 , 0.053891  
1709588986 , 0.067056  
1709588992 , 0.042359  
1709588998 , 0.154468  
1709589004 , 0.224014  
1709589011 , 0.319566  
1709589017 , 0.403988  
1709589023 , 0.309437  
1709589029 , 0.235618  
1709589036 , 0.196586  
1709589042 , 0.064118  
1709589048 , 0.079247  
1709589054 , 0.147588  
1709589061 , 0.203103  
1709589067 , 0.238045  
1709589073 , 0.310513  
1709589079 , 0.186718  
1709589086 , 0.330306  
1709589092 , 0.296540  
1709589098 , 0.201796  
1709589104 , 0.239117  
1709589111 , 0.189094  
1709589117 , 0.178969  
1709589123 , 0.263476  
1709589129 , 0.372174  
1709589135 , 0.530942  
1709589142 , 0.421141  
1709589148 , 0.388777  
1709589154 , 0.237407  
1709589160 , 0.239621  
1709589167 , 0.172569  
1709589173 , 0.056664  
1709589179 , 0.035816  
1709589185 , 0.041009  
1709589192 , 0.051499  
1709589198 , 0.009637  
1709589204 , 0.072261  
1709589210 , 0.060773  
1709589216 , 0.207299  
1709589223 , 0.171280  
1709589229 , 0.190928  
1709589235 , 0.165720  
1709589241 , 0.141697  
1709589247 , 0.129228  
1709589254 , 0.076271  
1709589260 , 0.074011  
1709589266 , 0.040492  
1709589272 , 0.103854  
1709589279 , 0.128330  
1709589285 , 0.211856  
1709589291 , 0.038304  
1709589297 , 0.183542  
1709589303 , 0.192965  
1709589310 , 0.281009  
1709589316 , 0.188379  
1709589322 , 0.246316  
1709589329 , 0.218330  
1709589335 , 0.095063  
1709589341 , 0.076158  
1709589347 , 0.146080  
1709589353 , 0.077726  
1709589360 , 0.089218  
1709589366 , 0.062410  
1709589372 , 0.080767  
1709589378 , 0.075505  
1709589384 , 0.044225  
1709589391 , 0.480852  
1709589397 , 0.846075  
1709589403 , 0.605356  
1709589409 , 0.515994  
1709589415 , 0.552814  
1709589422 , 0.469335  
1709589428 , 0.455929  
1709589434 , 0.266462  
1709589440 , 0.067325  
1709589446 , 0.146487  
1709589453 , 0.132896  
1709589459 , 0.089464  
1709589465 , 0.236115  
1709589471 , 0.247270  
1709589478 , 0.042222  
1709589484 , 0.142647  
1709589490 , 0.107803  
1709589496 , 0.094167  
1709589502 , 0.198660  
1709589509 , 0.095786  
1709589515 , 0.051375  
1709589521 , 0.156521  
1709589527 , 0.168996  
1709589534 , 0.255067  
1709589540 , 0.226768  
1709589546 , 0.024653  
1709589552 , 0.181493  
1709589559 , 0.261035  
1709589565 , 0.228331  
1709589571 , 0.279641  
1709589577 , 0.295688  
1709589584 , 0.279203  
1709589590 , 0.331084  
1709589596 , 0.189146  
1709589602 , 0.087058  
1709589608 , 0.037580  
1709589615 , 0.064712  
1709589621 , 0.130267  
1709589627 , 0.082180  
1709589633 , 0.137031  
1709589640 , 0.143069  
1709589646 , 0.152561  
1709589652 , 0.165745  
1709589658 , 0.114521  
